code;nom;latitude;longitude;region;statut;zone_hta;zone_complete
M.BL6;MONTAIGUT-LE-BLANC;45.573771021918;3.08739636840818;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTALI;MONTALIEU;45.8073617340102;5.40244719816897;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTAUB;MONTAUBAN;44.0079412558874;1.34163993186405;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTAU5;MONTAUBAN SNCF;43.9846995873117;1.32136400994219;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTBAR;MONTBARD;47.6204210779605;4.3227666109096;BOURGOGNE-FRANCHE-COMTé;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
MTBOU;MONTBOUCONS;47.2565866979994;5.99552671422982;BOURGOGNE-FRANCHE-COMTé;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTBRO;MONTBRON;45.6735803715817;0.492928244542954;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTBRU;MONTBRUN;43.5044085032327;-1.49576792763237;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTCRO;MONTCROISETTE;50.449967607111;2.80311191837485;HAUTS-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTDAU;MONTDAUPHIN;44.657923664938;6.61580709510502;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
M.MAR;MONT-DE-MARSAN;43.8846570483625;-0.491358001342674;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTELI;MONTELIMAR;44.561790084243;4.73957528528933;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTEND;MONTENDRE;45.2947131828088;-0.394543124822361;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTFO5;MONTFORT;48.1484837850351;-1.94767050397237;BRETAGNE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTFOR;MONTFORT-L'AMAURY;48.7825109203265;1.81007615726049;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTGRO;MONTGROS;44.7985017378861;3.72204518346403;OCCITANIE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste en zones d'injection photovoltaïque HTB
MTGUY;MONTGUYON;45.2027617952262;-0.217761350402997;NOUVELLE-AQUITAINE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et en zone soutirage HTB
MTIGN;MONTIGNAC;45.062042787637;1.1902699336042;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
M.ROI;MONTIGNY-LE-ROI;47.9976457087468;5.48555509590931;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTIVI;MONTIVILLIERS;49.5378215950991;0.20560696535301;NORMANDIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTJAY;MONTJAY;48.677746529411;2.17311878492233;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTJOY;MONTJOYER;44.4761106110743;4.86425497918226;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
M.LAR;MONT-LARRON;45.8195824195923;1.71401441927602;NOUVELLE-AQUITAINE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
MTLU5;MONTLUC;47.2754853303197;-1.72866649047012;PAYS DE LA LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTLUC;MONTLUCON;46.3203745695482;2.60468304996466;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
MTLUE;MONTLUEL;45.8488655257625;5.08746067684677;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTMAR;MONTMARTEL;44.3939451653447;4.9773067386392;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTMEL;MONTMELIAN;45.5046848666617;6.03944775628032;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTMIR;MONTMIRAIL;48.8709987734993;3.55414059891338;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTMI2;MONTMIRAIL BIS;48.8800836760186;3.56053815512572;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTMOR;MONTMORILLON;46.4328248594476;0.878275195225237;NOUVELLE-AQUITAINE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
MTOIS;MONTOIS;49.2132279819804;6.01097829694644;GRAND EST;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTPEL;MONTPELLIER;43.5910484038335;3.8395962098381;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTPE5;MONTPEZAT;44.2714631075562;1.5046378453716;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
MTPEZ;MONTPEZAT;44.7027841429712;4.22950995449248;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTREA;MONTREAL;43.9544343638613;0.198658613224313;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MTREU;MONTREUIL-SUR-LOIR;47.5764128994429;-0.392236275151215;PAYS DE LA LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTREV;MONTREVEL;46.3318853057228;5.12083312250532;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTRI5;MONTRICHARD;47.3445550234128;1.15133508833172;CENTRE-VAL DE LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTRON;MONTROND;45.6386983828428;4.24733506689056;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTVER;MONTVERDUN;45.7146658504948;4.05920730142729;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MTVIC;MONTVICQ;46.3059312258465;2.82102482112879;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones d'injection photovoltaïque HTB
MORBR;MORBRAS;48.7792779250412;2.64619952826138;ÎLE-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
MORB5;MORBRAS(POSTESOURCE);48.7784979207827;2.65163001708022;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORCH;MORCHIES;50.1201969887948;2.96403204757189;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOREA;MOREAU;43.2113011228699;2.39032648423826;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MORES;MORESTEL;45.6934562491843;5.48077279254753;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOREZ;MOREZ;46.5016355793063;6.02735226498882;BOURGOGNE-FRANCHE-COMTé;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MORIG;MORIGNY;48.4332085405913;2.18291946446427;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORIH;MORIHAN;47.9394380164135;-1.6405652677285;BRETAGNE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORIN;MORINANT;46.1903118998859;-1.36130635512939;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORLA;MORLAIX;48.5892563970288;-3.84102381942413;BRETAGNE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MORTA;MORTAIN;48.6633427030489;-0.974813534932732;NORMANDIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MORU;MORU;49.3111082519661;2.67461629640945;HAUTS-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORVE;MORVENT;49.0163206583865;1.56689044185968;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MORZI;MORZINE;46.1901917773195;6.69311968094736;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
M.ACH;MOTHE ACHARD;46.6264230704743;-1.65169664217649;PAYS DE LA LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOTTA;MOTTARET;45.3757327131144;6.57258256418796;AUVERGNE-RHôNE-ALPES;En construction (déduit selon data Capareseau);Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOTZ;MOTZ;45.9329813574433;5.84289072832572;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOUCH;MOUCHE (LA);45.7202235118593;4.84438425752586;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUGI;MOUGINS;43.5840259161422;7.00781431697583;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUGU;MOUGUERRE;43.4892295390758;-1.44266066900096;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUIS;MOUISSONNES;43.9217324344343;5.0221772119158;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOULA;MOULAINE;49.4843532532429;5.79384715178577;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOUL8;MOULINEAUX;48.8263511998445;2.26860465986395;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUL5;MOULINOTTE;44.9320376794205;-0.460604366557472;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOU.E;MOULINS-EST;46.5343702999861;3.38107404971581;AUVERGNE-RHôNE-ALPES;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
M.LIL;MOULINS-LILLE;50.6207278104152;3.06549428588213;HAUTS-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUNE;MOUNEDE;43.56670616654;1.38086524918056;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUS6;MOUSSAC;43.983373154284;4.23538327559372;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUS5;MOUSSEAUX;46.8118079455296;1.72621267967268;CENTRE-VAL DE LOIRE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
MOUSS;MOUSSEROLLES;43.4842789292141;-1.46958061963779;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
MOUTH;MOUTHIER;47.029168476874;6.28522007361928;BOURGOGNE-FRANCHE-COMTé;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOUT5;MOUTHIERS;45.552255758709;0.122913959707045;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOUTI;MOUTIERS;45.4820826921774;6.53572148557297;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MOUX;MOUX;46.2765298841961;5.55396379127201;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MOUZE;MOUZEUIL;46.4666342329675;-0.976798775441789;PAYS DE LA LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
M.MA5;MT-SAINT-MARTIN;49.5412640620625;5.76010346777402;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MUETT;MUETTE;48.8562644570608;2.27231718045071;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MULHO;MULHOUSE;47.7493217847206;7.3524243186841;GRAND EST;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MUNST;MUNSTER;48.036751822074;7.13042892448169;GRAND EST;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MUR;MUR-DE-BRETAGNE;48.1980503955229;-3.00503277956663;BRETAGNE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MUREA;MUREAUX (LES);48.9924692446214;1.89502339779637;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MUREM;MUREMONT;48.4425677064535;5.58988966000266;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MURET;MURET;43.4479510798964;1.34126434353395;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
MURIG;MURIGNY;49.2165688193065;4.01752655953387;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
MYANS;MYANS;45.51469;6.000049;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
NAINT;NAINTRE;46.7797501864978;0.528071656917414;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones d'injection photovoltaïque HTB
NANGI;NANGIS;48.5694263426819;3.00080308394782;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
NANTE;NANTERRE;48.9089646871648;2.20495588046242;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
NANT5;NANTET;45.6621027041256;6.42344176976626;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
NAOUT;NAOUTOT;43.8630253287052;-0.515301190122151;NOUVELLE-AQUITAINE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA
NARBE;NARBEFONTAINE;49.1369176241867;6.54678009769284;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
NATI3;NATIONIII;48.853695026909;2.39649361272033;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
NAVA5;NAVAROSSE;44.4141097087755;-1.15297035038914;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
NAVES;NAVES;45.3419407952439;1.74586709029367;NOUVELLE-AQUITAINE;Saturé;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
NEGR5;NEGREPELISSE;44.0658182666705;1.54407316412889;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
NEMOU;NEMOURS;48.235070296651;2.68793873289582;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
